,AA,AA,AA,AA,AA,AAL,AAL,AAL,AAL,AAL,AAPL,AAPL,AAPL,AAPL,AAPL,AIG,AIG,AIG,AIG,AIG,AMAT,AMAT,AMAT,AMAT,AMAT,AMC,AMC,AMC,AMC,AMC,AMD,AMD,AMD,AMD,AMD,AMGN,AMGN,AMGN,AMGN,AMGN,AMZN,AMZN,AMZN,AMZN,AMZN,APA,APA,APA,APA,APA,BA,BA,BA,BA,BA,BABA,BABA,BABA,BABA,BABA,BAC,BAC,BAC,BAC,BAC,BBY,BBY,BBY,BBY,BBY,BIDU,BIDU,BIDU,BIDU,BIDU,BP,BP,BP,BP,BP,C,C,C,C,C,CAT,CAT,CAT,CAT,CAT,CMG,CMG,CMG,CMG,CMG,AA,AA,AAL,AAL,AAPL,AAPL,AIG,AIG,AMAT,AMAT,AMC,AMC,AMD,AMD,AMGN,AMGN,AMZN,AMZN,APA,APA,BA,BA,BABA,BABA,BAC,BAC,BBY,BBY,BIDU,BIDU,BP,BP,C,C,CAT,CAT,CMG,CMG
2021-09-07 13:03:00-04:00,46.955,46.96,46.955,46.96,664.0,19.43,19.46,19.43,19.46,1167.0,157.07,157.07,156.93,156.99,2893.0,,,,,,135.69,135.69,135.69,135.69,118.0,46.845,46.86,46.845,46.86,409.0,109.22,109.23,109.16,109.16,974.0,221.2,221.2,221.2,221.2,433.0,3519.95,3519.95,3519.94,3519.94,315.0,19.365,19.365,19.365,19.365,300.0,214.19,214.19,214.13,214.185,600.0,175.64,175.64,175.53,175.555,2529.0,41.615,41.625,41.6,41.605,3060.0,112.655,112.69,112.655,112.68,604.0,167.02,167.02,166.91,166.94,2166.0,,,,,,71.26,71.26,71.26,71.26,125.0,,,,,,,,,,,,,,,157.09150000000002,,,,,,,,,,,,,,,,,,175.83575000000005,,41.61350000000002,,,,,,,,,,,,,
2021-09-07 13:04:00-04:00,46.995,46.995,46.95,46.95,592.0,19.46,19.46,19.46,19.46,100.0,156.94,156.94,156.93,156.93,462.0,,,,,,135.61,135.61,135.6,135.6,661.0,46.96,47.05,46.96,47.03,950.0,109.14,109.14,109.12,109.13,1611.0,221.34,221.34,221.34,221.34,201.0,,,,,,19.355,19.355,19.355,19.355,100.0,214.28,214.33,214.27,214.32,1092.0,175.56,175.57,175.55,175.56,948.0,41.605,41.615,41.595,41.595,2171.0,112.66,112.66,112.65,112.65,300.0,166.92,166.92,166.87,166.91,600.0,,,,,,,,,,,,,,,,,,,,,,,,,157.09250000000003,,,,,,,,,,,,,,,,,,175.81075000000004,,41.612500000000026,,,,,,,,,,,,,
2021-09-07 13:05:00-04:00,,,,,,,,,,,156.91,156.91,156.89,156.89,844.0,,,,,,135.54,135.54,135.54,135.54,133.0,47.035,47.035,46.995,46.995,601.0,109.1,109.1,109.04,109.04,485.0,,,,,,,,,,,,,,,,214.36,214.36,214.25,214.25,1299.0,175.565,175.6,175.52,175.6,1295.0,41.6,41.605,41.595,41.605,2073.0,,,,,,166.925,166.925,166.925,166.925,102.0,24.63,24.63,24.63,24.63,200.0,,,,,,,,,,,,,,,,,,,,157.08,,,,,,,,,,,,,,,,,,175.78300000000004,,41.61175000000002,,,,,,,,,,,,,
2021-09-07 13:06:00-04:00,46.87,46.87,46.87,46.87,100.0,,,,,,156.94,156.94,156.94,156.94,324.0,,,,,,,,,,,47.025,47.1,46.99,46.99,583.0,109.07,109.125,109.07,109.125,1337.0,221.49,221.505,221.475,221.475,403.0,,,,,,19.34,19.34,19.34,19.34,110.0,214.24,214.25,214.14,214.14,401.0,175.615,175.625,175.6,175.6,345.0,41.605,41.605,41.6,41.605,4912.0,112.56,112.56,112.56,112.56,237.0,166.955,166.96,166.69,166.69,1358.0,,,,,,71.24,71.24,71.24,71.24,200.0,,,,,,1895.61,1895.61,1895.61,1895.61,100.0,,,,,157.0695,,,,,,,,,,,,,,,,,,175.75425,,41.610750000000024,,,,,,,,,,,,,
2021-09-07 13:07:00-04:00,,,,,,19.42,19.44,19.42,19.44,600.0,156.96,156.96,156.95,156.96,857.0,55.06,55.06,55.06,55.06,310.0,135.65,135.65,135.64,135.64,223.0,46.95,46.95,46.82,46.84,902.0,109.12,109.14,109.095,109.12,1100.0,,,,,,,,,,,,,,,,214.05,214.11,214.05,214.1,483.0,175.54,175.54,175.54,175.54,471.0,41.605,41.605,41.6,41.605,1170.0,112.46,112.46,112.46,112.46,102.0,166.65,166.71,166.6,166.7,2067.0,,,,,,,,,,,,,,,,,,,,,,,,,157.05825000000002,,,,,,,,,,,,,,,,,,175.72425000000004,,41.60975000000003,,,,,,,,,,,,,
2021-09-07 13:08:00-04:00,,,,,,,,,,,156.98,156.98,156.97,156.98,1033.0,55.03,55.03,55.03,55.03,371.0,,,,,,46.73,46.75,46.69,46.72,2438.0,109.17,109.17,109.15,109.15,305.0,221.505,221.515,221.5,221.515,897.0,,,,,,,,,,,,,,,,175.59,175.59,175.59,175.59,219.0,41.605,41.63,41.605,41.63,722.0,112.45,112.45,112.45,112.45,100.0,166.74,166.74,166.74,166.74,208.0,24.63,24.63,24.63,24.63,199.0,71.24,71.24,71.24,71.24,102.0,209.52,209.52,209.52,209.52,248.0,,,,,,,,,,157.04575000000003,,,,,,,,,,,,,,,,,,175.70500000000004,,41.61150000000002,,,,,,,,,,,,,
2021-09-07 13:09:00-04:00,,,,,,,,,,,156.94,156.96,156.895,156.895,929.0,,,,,,135.53,135.53,135.53,135.53,264.0,46.645,46.68,46.645,46.68,800.0,109.11,109.11,109.11,109.11,111.0,221.49,221.555,221.49,221.555,400.0,3523.615,3523.615,3523.615,3523.615,103.0,19.34,19.34,19.33,19.33,200.0,214.11,214.11,214.11,214.11,233.0,175.59,175.59,175.59,175.59,410.0,41.635,41.645,41.635,41.645,906.0,,,,,,166.72,166.72,166.72,166.72,134.0,,,,,,71.28,71.28,71.28,71.28,300.0,,,,,,,,,,,,,,,157.0275,,,,,,,,,,,,,,,,,,175.68750000000006,,41.613750000000024,,,,,,,,,,,,,
2021-09-07 13:10:00-04:00,46.79,46.79,46.79,46.79,520.0,19.435,19.435,19.435,19.435,300.0,156.92,156.93,156.91,156.93,815.0,,,,,,,,,,,46.68,46.705,46.675,46.705,854.0,,,,,,221.47,221.54,221.47,221.54,333.0,,,,,,,,,,,214.19,214.19,214.19,214.19,112.0,175.68,175.68,175.67,175.67,630.0,41.645,41.65,41.645,41.65,1200.0,,,,,,166.8,166.885,166.75,166.82,800.0,24.62,24.62,24.62,24.62,100.0,71.28,71.285,71.28,71.285,710.0,,,,,,,,,,,,,,,157.01749999999998,,,,,,,,,,,,,,,,,,175.67700000000005,,41.61700000000002,,,,,,,,,,,,,
2021-09-07 13:11:00-04:00,,,,,,,,,,,156.935,156.95,156.91,156.95,1343.0,55.09,55.09,55.09,55.09,130.0,135.64,135.64,135.64,135.64,503.0,46.74,46.75,46.72,46.75,342.0,,,,,,,,,,,,,,,,19.325,19.325,19.325,19.325,300.0,214.175,214.2,214.175,214.2,215.0,175.65,175.65,175.65,175.65,533.0,41.65,41.66,41.645,41.655,7731.0,112.38,112.38,112.38,112.38,258.0,166.63,166.63,166.63,166.63,130.0,,,,,,,,,,,209.56,209.56,209.56,209.56,234.0,,,,,,,,,,157.00674999999998,,,,,,,,,,,,,,,,,,175.66550000000004,,41.620500000000014,,,,,,,,,,,,,
2021-09-07 13:12:00-04:00,,,,,,19.45,19.45,19.45,19.45,100.0,156.975,157.01,156.975,157.01,521.0,,,,,,,,,,,46.73,46.73,46.73,46.73,281.0,109.11,109.125,109.11,109.12,1303.0,221.53,221.53,221.45,221.45,363.0,,,,,,,,,,,,,,,,175.66,175.66,175.66,175.66,217.0,41.655,41.66,41.655,41.66,500.0,112.395,112.395,112.37,112.37,500.0,166.64,166.79,166.58,166.79,1639.0,,,,,,71.31,71.33,71.31,71.325,1087.0,,,,,,,,,,,,,,,157.00324999999998,,,,,,,,,,,,,,,,,,175.65800000000004,,41.623750000000015,,,,,,,,,,,,,
2021-09-07 13:13:00-04:00,46.825,46.85,46.825,46.85,210.0,19.45,19.455,19.45,19.455,411.0,156.985,156.985,156.935,156.95,2211.0,,,,,,,,,,,46.77,46.8,46.77,46.8,239.0,109.1,109.1,109.1,109.1,193.0,221.56,221.575,221.55,221.56,633.0,3521.03,3521.03,3521.03,3521.03,311.0,,,,,,214.3,214.31,214.29,214.29,468.0,175.715,175.72,175.65,175.65,1195.0,41.665,41.69,41.665,41.69,500.0,,,,,,166.755,166.785,166.66,166.66,753.0,,,,,,,,,,,209.58,209.58,209.49,209.49,200.0,,,,,,,,,,156.99824999999996,,,,,,,,,,,,,,,,,,175.65150000000003,,41.62800000000001,,,,,,,,,,,,,
2021-09-07 13:14:00-04:00,46.84,46.88,46.84,46.88,210.0,19.46,19.465,19.46,19.46,312.0,156.93,156.93,156.93,156.93,365.0,,,,,,135.75,135.75,135.75,135.75,137.0,46.715,46.715,46.715,46.715,100.0,109.115,109.17,109.115,109.14,683.0,221.6,221.6,221.6,221.6,124.0,3520.66,3520.66,3520.66,3520.66,176.0,,,,,,214.41,214.44,214.41,214.44,316.0,175.745,175.745,175.745,175.745,110.0,41.695,41.695,41.69,41.695,2051.0,112.37,112.37,112.37,112.37,401.0,,,,,,,,,,,71.365,71.365,71.365,71.365,304.0,209.5,209.5,209.5,209.5,101.0,,,,,,,,,,156.99224999999996,,,,,,,,,,,,,,,,,,175.64625000000004,,41.63200000000001,,,,,,,,,,,,,
2021-09-07 13:15:00-04:00,46.87,46.87,46.87,46.87,104.0,19.465,19.465,19.46,19.46,300.0,156.9,156.9,156.86,156.865,1083.0,55.1,55.11,55.1,55.11,420.0,,,,,,46.68,46.68,46.51,46.525,1122.0,109.15,109.15,109.15,109.15,226.0,,,,,,,,,,,,,,,,214.34,214.34,214.34,214.34,247.0,175.84,175.84,175.84,175.84,183.0,41.695,41.7,41.695,41.695,2313.0,112.31,112.31,112.305,112.305,200.0,166.83,166.83,166.83,166.83,162.0,,,,,,71.355,71.37,71.355,71.355,801.0,,,,,,,,,,,,,,,156.98449999999997,,,,,,,,,,,,,,,,,,175.64975000000004,,41.635750000000016,,,,,,,,,,,,,
2021-09-07 13:16:00-04:00,,,,,,,,,,,156.85,156.89,156.85,156.885,891.0,55.095,55.095,55.095,55.095,220.0,135.73,135.73,135.73,135.73,116.0,46.53,46.6,46.5,46.6,1676.0,109.14,109.2,109.14,109.2,721.0,221.65,221.65,221.62,221.62,584.0,,,,,,19.415,19.415,19.415,19.415,100.0,214.38,214.38,214.37,214.37,222.0,175.83,175.96,175.83,175.96,599.0,41.695,41.695,41.685,41.695,4727.0,112.29,112.29,112.29,112.29,108.0,166.855,166.92,166.855,166.915,515.0,,,,,,71.335,71.335,71.335,71.335,608.0,,,,,,,,,,,,,,,156.97374999999994,,,,,,,,,,,,,,,,,,175.66000000000003,,41.639750000000014,,,,,,,,,,,,,
2021-09-07 13:17:00-04:00,46.845,46.9,46.845,46.87,1170.0,19.455,19.475,19.455,19.47,1644.0,156.85,156.85,156.81,156.82,482.0,55.085,55.085,55.085,55.085,111.0,135.75,135.75,135.75,135.75,480.0,46.58,46.59,46.58,46.59,401.0,109.2,109.2,109.17,109.17,429.0,,,,,,,,,,,19.445,19.445,19.44,19.44,578.0,214.41,214.41,214.41,214.41,208.0,,,,,,41.715,41.715,41.715,41.715,1335.0,112.29,112.31,112.29,112.31,300.0,166.825,166.855,166.825,166.855,820.0,24.66,24.66,24.66,24.66,400.0,71.335,71.365,71.335,71.35,2368.0,,,,,,,,,,,,,,,156.95524999999995,,,,,,,,,,,,,,,,,,,,41.64375000000002,,,,,,,,,,,,,
2021-09-07 13:18:00-04:00,46.84,46.84,46.8,46.8,510.0,,,,,,156.83,156.83,156.83,156.83,320.0,,,,,,135.76,135.76,135.76,135.76,212.0,46.58,46.58,46.4,46.41,1335.0,,,,,,221.625,221.625,221.62,221.62,353.0,,,,,,,,,,,214.24,214.24,214.24,214.24,307.0,175.93,175.93,175.93,175.93,325.0,41.715,41.715,41.695,41.695,5340.0,,,,,,166.845,166.845,166.845,166.845,877.0,24.66,24.66,24.66,24.66,504.0,71.33,71.335,71.325,71.335,800.0,209.63,209.63,209.59,209.59,233.0,,,,,,,,,,156.94274999999996,,,,,,46.764500000000034,,,,,,,,,,,,,,41.64675000000002,,,,,,,,,,,,,
2021-09-07 13:19:00-04:00,46.78,46.78,46.77,46.77,320.0,19.465,19.465,19.465,19.465,401.0,156.86,156.86,156.86,156.86,315.0,,,,,,135.69,135.69,135.69,135.69,161.0,46.38,46.38,46.35,46.37,1438.0,109.16,109.16,109.13,109.13,1113.0,221.58,221.58,221.58,221.58,112.0,3518.92,3519.77,3518.92,3519.77,314.0,19.45,19.45,19.45,19.45,229.0,214.48,214.575,214.48,214.575,1099.0,175.92,175.92,175.92,175.92,170.0,41.69,41.69,41.675,41.685,3930.0,112.29,112.29,112.29,112.29,115.0,166.735,166.775,166.735,166.77,2708.0,24.67,24.67,24.67,24.67,100.0,71.335,71.335,71.335,71.335,600.0,209.585,209.585,209.585,209.585,146.0,,,,,,,,,,156.93124999999995,,,,,,46.74350000000003,,,,,,,,,,,,,,41.649000000000015,,,,,,,,,,,,,
2021-09-07 13:20:00-04:00,46.81,46.81,46.8,46.8,310.0,19.47,19.47,19.47,19.47,416.0,156.955,156.955,156.95,156.95,366.0,55.055,55.055,55.03,55.03,572.0,,,,,,46.445,46.48,46.44,46.45,501.0,109.15,109.15,109.15,109.15,408.0,,,,,,3519.78,3519.99,3519.455,3519.455,1416.0,,,,,,214.57,214.57,214.52,214.52,200.0,175.92,175.94,175.9,175.9,419.0,41.685,41.705,41.685,41.685,6713.0,,,,,,166.79,166.85,166.79,166.85,409.0,,,,,,71.34,71.345,71.325,71.33,981.0,209.57,209.68,209.57,209.68,303.0,,,,,,,,,,156.92824999999993,,,,,,46.72500000000004,,,,,,,,,,,,,,41.65150000000002,,,,,,,,,,,,,
2021-09-07 13:21:00-04:00,46.8,46.845,46.8,46.845,206.0,19.465,19.465,19.465,19.465,100.0,156.94,156.97,156.94,156.97,555.0,54.975,54.975,54.975,54.975,100.0,135.78,135.78,135.78,135.78,104.0,46.42,46.42,46.42,46.42,200.0,109.195,109.195,109.195,109.195,100.0,221.355,221.39,221.27,221.39,549.0,3519.32,3521.47,3519.32,3521.47,475.0,,,,,,,,,,,175.9,175.96,175.9,175.9,1447.0,41.685,41.685,41.665,41.665,2360.0,,,,,,,,,,,24.68,24.68,24.68,24.68,201.0,71.3,71.3,71.3,71.3,102.0,,,,,,,,,,,,,,,156.9267499999999,,,,,,46.70300000000003,,,,,,,,,,,,,,41.65375000000002,,,,,,,,,,,,,
2021-09-07 13:22:00-04:00,46.83,46.83,46.83,46.83,118.0,,,,,,156.995,157.06,156.985,157.06,1631.0,,,,,,,,,,,46.46,46.46,46.4,46.4,676.0,,,,,,,,,,,,,,,,19.485,19.485,19.475,19.475,500.0,214.32,214.41,214.32,214.38,643.0,175.93,175.93,175.91,175.91,396.0,41.665,41.665,41.665,41.665,950.0,112.31,112.31,112.31,112.31,204.0,166.885,166.885,166.885,166.885,226.0,,,,,,71.3,71.3,71.3,71.3,460.0,,,,,,,,,,,,,,,156.92974999999993,,,,,,46.67900000000003,,,,,,,,,,,,,,41.65700000000002,,,,,,,,,,,,,
2021-09-07 13:23:00-04:00,46.795,46.795,46.79,46.79,234.0,,,,,,157.08,157.09,157.05,157.05,1267.0,54.965,54.965,54.96,54.96,230.0,135.74,135.74,135.74,135.74,190.0,46.45,46.49,46.45,46.49,315.0,,,,,,221.39,221.39,221.39,221.39,100.0,,,,,,19.46,19.46,19.45,19.45,277.0,214.43,214.43,214.43,214.43,100.0,175.93,175.93,175.91,175.92,1121.0,41.665,41.665,41.655,41.655,1200.0,112.355,112.355,112.355,112.355,100.0,166.88,166.905,166.88,166.905,356.0,,,,,,,,,,,,,,,,,,,,,,,,,156.93274999999994,,,,,,46.66050000000003,,,,,,,,,,,,,,41.659500000000016,,,,,,,,,,,,,
2021-09-07 13:24:00-04:00,46.76,46.765,46.76,46.76,520.0,19.44,19.44,19.44,19.44,400.0,157.125,157.125,157.0,157.0,666.0,54.96,54.96,54.96,54.96,120.0,135.71,135.71,135.68,135.68,208.0,46.515,46.53,46.515,46.53,280.0,109.215,109.215,109.215,109.215,131.0,221.42,221.42,221.42,221.42,100.0,,,,,,,,,,,214.38,214.38,214.38,214.38,210.0,175.93,175.94,175.93,175.93,913.0,41.645,41.655,41.645,41.655,2641.0,112.335,112.335,112.335,112.335,132.0,167.15,167.21,167.15,167.21,268.0,,,,,,71.26,71.26,71.245,71.245,303.0,,,,,,,,,,,,,,,156.93624999999994,,,,,,46.63550000000003,,,,,,,,,,,,,,41.66250000000001,,,,,,,,,,,,,
2021-09-07 13:25:00-04:00,46.725,46.725,46.72,46.72,200.0,,,,,,157.01,157.01,156.955,156.955,790.0,,,,,,135.75,135.75,135.75,135.75,400.0,46.66,46.67,46.63,46.665,900.0,109.15,109.195,109.15,109.195,849.0,,,,,,,,,,,,,,,,,,,,,175.94,176.05,175.94,176.05,730.0,41.655,41.665,41.655,41.655,1370.0,,,,,,167.16,167.18,167.16,167.16,544.0,,,,,,71.25,71.26,71.235,71.235,710.0,209.62,209.62,209.61,209.61,200.0,,,,,,,,,,156.93949999999995,,,,,,46.61900000000003,,,,,,,,,,,,,,41.665000000000006,,,,,,,,,,,,,
2021-09-07 13:26:00-04:00,,,,,,19.45,19.45,19.45,19.45,296.0,156.98,156.98,156.97,156.97,504.0,,,,,,135.73,135.73,135.73,135.73,100.0,46.72,46.85,46.72,46.85,1574.0,109.24,109.26,109.24,109.24,1268.0,221.39,221.39,221.35,221.35,243.0,,,,,,,,,,,214.32,214.32,214.32,214.32,244.0,176.1,176.1,176.08,176.08,457.0,41.655,41.655,41.635,41.635,9010.0,112.3,112.315,112.3,112.315,300.0,,,,,,,,,,,71.255,71.255,71.255,71.255,202.0,,,,,,,,,,,,,,,156.94099999999995,,,,,,46.61200000000003,,,,,,,,,,,,,,41.666500000000006,,,,,,,,,,,,,
2021-09-07 13:27:00-04:00,46.78,46.78,46.78,46.78,130.0,19.455,19.465,19.455,19.46,806.0,156.955,156.955,156.955,156.955,837.0,54.935,54.935,54.935,54.935,111.0,135.75,135.75,135.75,135.75,113.0,46.835,46.95,46.82,46.95,502.0,109.28,109.28,109.28,109.28,100.0,,,,,,,,,,,,,,,,214.29,214.29,214.29,214.29,198.0,176.08,176.08,176.08,176.08,135.0,41.625,41.625,41.625,41.625,3571.0,,,,,,167.14,167.14,167.14,167.14,150.0,24.66,24.66,24.66,24.66,100.0,71.25,71.26,71.25,71.26,274.0,209.55,209.55,209.55,209.55,185.0,,,,,,,,,,156.94074999999992,,,,,,46.61750000000003,,,,,,,,,,,,,,41.667500000000004,,,,,,,,,,,,,
2021-09-07 13:28:00-04:00,46.78,46.78,46.74,46.74,600.0,19.465,19.465,19.465,19.465,100.0,156.9,156.915,156.865,156.865,851.0,54.93,54.93,54.93,54.93,160.0,135.72,135.72,135.72,135.72,170.0,46.96,46.96,46.91,46.91,695.0,,,,,,221.21,221.21,221.21,221.21,157.0,,,,,,,,,,,,,,,,176.08,176.08,176.08,176.08,1147.0,41.625,41.63,41.605,41.605,15872.0,112.29,112.29,112.29,112.29,213.0,,,,,,,,,,,71.26,71.26,71.245,71.245,423.0,209.51,209.51,209.42,209.42,201.0,1898.17,1898.25,1898.17,1898.17,312.0,,,,,156.93499999999992,,,,,,46.627000000000024,,,,,,,,,,,,,,41.666250000000005,,,,,,,,,,,,,
2021-09-07 13:29:00-04:00,,,,,,,,,,,,,,,,54.935,54.935,54.925,54.935,450.0,,,,,,46.9,46.9,46.885,46.885,260.0,109.27,109.27,109.27,109.27,110.0,221.22,221.23,221.17,221.17,762.0,,,,,,,,,,,214.28,214.3,214.28,214.29,437.0,176.08,176.13,176.08,176.13,498.0,41.605,41.605,41.595,41.6,8363.0,112.19,112.19,112.19,112.19,145.0,166.965,166.97,166.965,166.97,240.0,,,,,,71.28,71.28,71.265,71.265,857.0,,,,,,1898.21,1898.21,1898.21,1898.21,100.0,,,,,,,,,,,46.63725000000003,,,,,,,,,,,,,,41.66400000000001,,,,,,,,,,,,,
2021-09-07 13:30:00-04:00,,,,,,,,,,,156.87,156.87,156.81,156.83,1627.0,54.95,54.955,54.95,54.955,553.0,135.875,135.875,135.875,135.875,210.0,46.92,46.92,46.84,46.85,1300.0,109.28,109.28,109.27,109.27,220.0,,,,,,,,,,,19.405,19.405,19.4,19.4,200.0,214.31,214.31,214.31,214.31,168.0,176.135,176.19,176.125,176.19,616.0,41.615,41.625,41.605,41.625,1415.0,112.225,112.225,112.225,112.225,100.0,167.1,167.1,167.1,167.1,110.0,,,,,,71.28,71.295,71.28,71.295,810.0,,,,,,,,,,,,,,,,,,,,,46.64450000000003,,,,,,,,,,,,,,41.66275000000001,,,,,,,,,,,,,
2021-09-07 13:31:00-04:00,46.73,46.73,46.72,46.72,300.0,,,,,,156.82,156.93,156.82,156.93,868.0,54.965,54.965,54.965,54.965,356.0,135.895,135.895,135.895,135.895,266.0,46.78,46.96,46.78,46.96,789.0,109.255,109.32,109.255,109.32,215.0,221.18,221.235,221.18,221.195,604.0,,,,,,19.405,19.405,19.405,19.405,142.0,214.475,214.475,214.475,214.475,101.0,176.265,176.29,176.24,176.24,1813.0,41.625,41.625,41.625,41.625,633.0,112.25,112.25,112.25,112.25,135.0,,,,,,24.64,24.64,24.64,24.64,385.0,71.3,71.3,71.295,71.295,304.0,,,,,,,,,,,,,,,,,,,,,46.65500000000003,,,,,,,,,,,,,,41.66125000000001,,,,,,,,,,,,,
2021-09-07 13:32:00-04:00,46.67,46.67,46.67,46.67,281.0,19.46,19.46,19.46,19.46,100.0,,,,,,,,,,,135.87,135.87,135.87,135.87,315.0,46.905,47.08,46.905,47.05,1028.0,109.27,109.32,109.27,109.32,313.0,221.195,221.195,221.195,221.195,241.0,,,,,,19.395,19.395,19.395,19.395,325.0,,,,,,176.235,176.29,176.235,176.27,634.0,41.625,41.63,41.625,41.625,2040.0,112.17,112.17,112.14,112.14,693.0,,,,,,,,,,,,,,,,209.49,209.49,209.49,209.49,175.0,,,,,,,,,,,,,,,,46.67100000000003,,,,,,,,,,,,,,41.659500000000016,,,,,,,,,,,,,
2021-09-07 13:33:00-04:00,46.72,46.72,46.72,46.72,210.0,19.47,19.48,19.47,19.475,775.0,156.885,156.935,156.87,156.93,873.0,54.92,54.965,54.92,54.965,1080.0,135.95,135.95,135.95,135.95,100.0,47.12,47.29,47.12,47.27,3033.0,109.33,109.33,109.33,109.33,125.0,221.205,221.23,221.17,221.17,633.0,3522.17,3522.27,3522.17,3522.27,424.0,19.4,19.4,19.4,19.4,479.0,214.54,214.6,214.54,214.6,256.0,176.26,176.27,176.26,176.27,573.0,41.63,41.635,41.615,41.615,3414.0,112.09,112.09,112.09,112.09,379.0,167.31,167.4,167.31,167.4,734.0,,,,,,71.305,71.305,71.285,71.285,400.0,,,,,,,,,,,,,,,,,,,,,46.694500000000026,,,,,,,,,,,,,,41.65575000000001,,,,,,,,,,,,,
2021-09-07 13:34:00-04:00,46.72,46.72,46.72,46.72,110.0,19.48,19.485,19.48,19.485,1394.0,156.92,156.92,156.91,156.91,219.0,54.97,54.975,54.97,54.975,220.0,,,,,,47.3,47.31,47.2,47.24,1095.0,109.31,109.31,109.255,109.255,1183.0,221.18,221.18,221.18,221.18,110.0,3524.29,3524.29,3524.29,3524.29,327.0,,,,,,214.56,214.56,214.56,214.56,200.0,176.295,176.32,176.195,176.195,796.0,41.625,41.625,41.615,41.615,1000.0,112.1,112.1,112.07,112.09,2893.0,167.54,167.54,167.54,167.54,158.0,,,,,,71.285,71.285,71.27,71.27,900.0,,,,,,,,,,,,,,,,,,,,,46.720750000000024,,,,,,,,,,,,,,41.65175000000001,,,,,,,,,,,,,
2021-09-07 13:35:00-04:00,46.695,46.695,46.65,46.65,322.0,,,,,,156.95,156.95,156.95,156.95,512.0,,,,,,,,,,,47.18,47.2,47.16,47.17,1721.0,109.23,109.23,109.23,109.23,410.0,221.29,221.29,221.29,221.29,389.0,,,,,,,,,,,,,,,,176.22,176.3,176.22,176.3,415.0,41.615,41.615,41.585,41.585,4120.0,112.065,112.115,112.065,112.115,1012.0,,,,,,,,,,,71.26,71.26,71.25,71.25,200.0,,,,,,,,,,,,,,,,,,,,,46.75300000000003,,,,,,,,,,,,,,41.64625000000001,,,,,,,,,,,,,
2021-09-07 13:36:00-04:00,46.65,46.7,46.65,46.7,400.0,,,,,,156.93,156.94,156.91,156.94,611.0,54.94,54.94,54.935,54.935,210.0,135.88,135.88,135.88,135.88,125.0,47.07,47.09,47.05,47.09,800.0,109.255,109.255,109.255,109.255,100.0,221.185,221.185,221.18,221.18,271.0,3522.23,3522.23,3522.23,3522.23,302.0,,,,,,214.4,214.41,214.34,214.41,410.0,176.33,176.33,176.33,176.33,586.0,41.595,41.595,41.58,41.585,2100.0,,,,,,167.43,167.43,167.43,167.43,270.0,24.645,24.645,24.645,24.645,246.0,71.25,71.25,71.25,71.25,101.0,,,,,,,,,,,,,,,,,,,,,46.777500000000025,,,,,,,,,,,,,,41.64075000000001,,,,,,,,,,,,,
2021-09-07 13:37:00-04:00,46.72,46.72,46.7,46.7,320.0,19.475,19.475,19.475,19.475,170.0,156.96,156.97,156.96,156.97,319.0,54.935,54.935,54.935,54.935,232.0,,,,,,47.12,47.13,47.095,47.095,938.0,,,,,,221.185,221.19,221.07,221.1,1928.0,3523.185,3523.185,3523.185,3523.185,217.0,,,,,,,,,,,176.34,176.34,176.31,176.34,1474.0,41.585,41.585,41.575,41.575,2025.0,112.09,112.09,112.09,112.09,110.0,,,,,,,,,,,71.25,71.25,71.235,71.24,315.0,,,,,,1898.885,1898.885,1898.885,1898.885,112.0,,,,,,,,,,,46.802750000000024,,,,,,,,,,,,176.09825000000004,,41.633750000000006,,,,,,,,,,,,,
2021-09-07 13:38:00-04:00,,,,,,19.49,19.51,19.49,19.505,1627.0,157.005,157.035,157.005,157.01,1254.0,54.96,54.96,54.96,54.96,332.0,,,,,,47.13,47.13,47.12,47.12,740.0,109.3,109.32,109.3,109.3,429.0,221.13,221.13,221.05,221.05,458.0,,,,,,19.415,19.415,19.415,19.415,117.0,,,,,,176.35,176.35,176.32,176.32,1338.0,41.57,41.58,41.57,41.58,1052.0,112.13,112.13,112.13,112.13,200.0,167.6,167.6,167.6,167.6,123.0,,,,,,71.225,71.23,71.225,71.23,200.0,209.185,209.2,209.185,209.2,303.0,,,,,,,,,,,,,,,,46.83825000000003,,,,,,,,,,,,176.11775000000006,,41.62800000000001,41.61075000000001,,,,,,,,,,,,
2021-09-07 13:39:00-04:00,46.715,46.715,46.71,46.71,200.0,19.505,19.51,19.505,19.51,1001.0,157.07,157.08,157.06,157.06,1725.0,,,,,,,,,,,47.08,47.085,47.01,47.01,493.0,109.24,109.25,109.24,109.25,951.0,,,,,,,,,,,19.47,19.475,19.47,19.475,444.0,214.63,214.63,214.63,214.63,401.0,,,,,,41.585,41.615,41.585,41.615,1698.0,112.16,112.16,112.16,112.16,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.87025000000003,,,,,,,,,,,,,,41.62450000000001,41.61162500000001,,,,,,,,,,,,
